Date,Open,High,Low,Close,Adj Close,Volume
2000-11-13,535.179993,566.010010,520.729980,547.349976,547.349976,1900
2000-11-14,564.630005,581.390015,564.630005,581.099976,581.099976,1900
2000-11-15,581.580017,593.450012,576.090027,584.070007,584.070007,1900
2000-11-16,574.299988,584.869995,560.789978,560.789978,560.789978,1900
2000-11-17,562.760010,567.219971,543.210022,555.570007,555.570007,1900
2000-11-20,544.890015,545.880005,526.799988,528.429993,528.429993,1900
2000-11-21,531.070007,536.609985,521.130005,525.400024,525.400024,1900
2000-11-22,518.270020,525.469971,496.769989,496.839996,496.839996,1900
2000-11-24,511.679993,526.729980,510.220001,526.359985,526.359985,1200
2000-11-27,542.880005,544.580017,519.940002,520.849976,520.849976,1900
2000-11-28,519.489990,522.650024,490.959991,491.200012,491.200012,1900
2000-11-29,493.540009,495.109985,467.380005,481.209991,481.209991,1900
2000-11-30,463.350006,470.829987,447.410004,463.359985,463.359985,1900
2000-12-01,474.239990,503.579987,474.239990,484.410004,484.410004,1900
2000-12-04,489.859985,493.850006,476.829987,486.269989,486.269989,1900
2000-12-05,502.500000,534.460022,501.029999,534.380005,534.380005,1900
2000-12-06,533.010010,552.950012,525.400024,527.229980,527.229980,1900
2000-12-07,517.510010,526.030029,509.679993,522.179993,522.179993,1900
2000-12-08,541.619995,556.669983,537.900024,554.530029,554.530029,1900
2000-12-11,553.520020,573.200012,544.349976,569.979980,569.979980,1900
2000-12-12,565.570007,572.700012,553.830017,553.989990,553.989990,1900
2000-12-13,566.679993,569.070007,548.719971,550.460022,550.460022,1900
2000-12-14,548.289978,556.330017,526.179993,527.130005,527.130005,1900
2000-12-15,517.830017,523.270020,503.000000,515.080017,515.080017,1900
2000-12-18,523.229980,530.780029,501.649994,508.619995,508.619995,1900
2000-12-19,506.179993,517.260010,476.149994,476.380005,476.380005,1900
2000-12-20,461.899994,461.899994,434.380005,438.410004,438.410004,1900
2000-12-21,435.839996,450.440002,422.100006,426.470001,426.470001,1900
2000-12-22,436.760010,458.399994,436.760010,457.920013,457.920013,1900
2000-12-26,457.380005,464.019989,442.589996,454.010010,454.010010,1900
2000-12-27,452.220001,470.609985,451.589996,470.529999,470.529999,1900
2000-12-28,467.950012,476.480011,465.950012,473.489990,473.489990,1900
2000-12-29,474.149994,479.779999,461.029999,463.440002,463.440002,1900
2001-01-02,464.019989,464.750000,426.619995,429.079987,429.079987,1900
2001-01-03,424.959991,521.469971,424.059998,504.269989,504.269989,1900
2001-01-04,494.760010,510.989990,493.720001,498.390015,498.390015,1900
2001-01-05,500.410004,501.059998,465.119995,467.149994,467.149994,1900
2001-01-08,465.570007,471.690002,449.350006,470.929993,470.929993,1900
2001-01-09,470.390015,476.679993,465.480011,472.329987,472.329987,1900
2001-01-10,464.820007,498.140015,461.799988,498.130005,498.130005,1900
2001-01-11,493.809998,529.909973,492.760010,526.419983,526.419983,1900
2001-01-12,527.789978,548.679993,522.020020,532.309998,532.309998,1900
2001-01-16,532.119995,532.989990,519.570007,526.650024,526.650024,1900
2001-01-17,546.820007,559.869995,545.380005,548.299988,548.299988,1900
2001-01-18,552.570007,567.229980,544.929993,567.070007,567.070007,1900
2001-01-19,576.280029,577.219971,556.809998,559.380005,559.380005,1900
2001-01-22,552.539978,556.400024,543.640015,548.659973,548.659973,1900
2001-01-23,550.460022,570.109985,547.630005,568.190002,568.190002,1900
2001-01-24,569.099976,573.190002,558.940002,565.419983,565.419983,1900
2001-01-25,556.739990,560.250000,536.049988,536.140015,536.140015,1900
2001-01-26,528.260010,547.650024,525.969971,547.289978,547.289978,1900
2001-01-29,543.750000,561.960022,542.270020,561.559998,561.559998,1900
2001-01-30,562.729980,568.070007,556.960022,567.390015,567.390015,1900
2001-01-31,568.489990,578.599976,555.299988,555.820007,555.820007,1900
2001-02-01,555.739990,558.580017,546.590027,554.099976,554.099976,1900
2001-02-02,552.429993,552.450012,528.739990,528.830017,528.830017,1900
2001-02-05,526.150024,533.159973,522.250000,531.169983,531.169983,1900
2001-02-06,531.179993,538.059998,524.469971,527.440002,527.440002,1900
2001-02-07,520.929993,522.799988,508.190002,519.390015,519.390015,1900
2001-02-08,523.500000,531.950012,513.780029,513.780029,513.780029,1900
2001-02-09,510.179993,510.179993,488.029999,491.329987,491.329987,1900
2001-02-12,489.059998,501.709991,487.369995,493.929993,493.929993,1900
2001-02-13,499.359985,505.600006,478.579987,478.609985,478.609985,1900
2001-02-14,480.649994,483.239990,464.010010,482.950012,482.950012,1900
2001-02-15,494.420013,503.459991,490.489990,492.109985,492.109985,1900
2001-02-16,465.329987,469.489990,452.570007,457.910004,457.910004,1900
2001-02-20,461.450012,462.429993,435.540009,437.190002,437.190002,1900
2001-02-21,428.570007,439.040009,419.769989,421.989990,421.989990,1900
2001-02-22,422.859985,425.309998,400.140015,415.309998,415.309998,1900
2001-02-23,407.260010,418.910004,391.290009,417.140015,417.140015,1900
2001-02-26,423.649994,430.200012,413.519989,429.959991,429.959991,1900
2001-02-27,426.649994,426.880005,403.480011,404.250000,404.250000,1900
2001-02-28,408.019989,409.489990,387.100006,394.470001,394.470001,1900
2001-03-01,389.549988,400.899994,381.230011,400.690002,400.690002,1900
2001-03-02,391.859985,408.470001,387.429993,392.510010,392.510010,1900
2001-03-05,397.489990,402.660004,395.480011,400.329987,400.329987,1900
2001-03-06,410.170013,418.320007,406.010010,407.119995,407.119995,1900
2001-03-07,417.279999,417.709991,405.880005,408.670013,408.670013,1900
2001-03-08,407.070007,409.769989,400.420013,400.970001,400.970001,1900
2001-03-09,396.649994,396.649994,382.130005,383.839996,383.839996,1900
2001-03-12,374.089996,374.190002,351.540009,352.700012,352.700012,1900
2001-03-13,357.269989,362.750000,351.559998,362.720001,362.720001,1900
2001-03-14,349.170013,364.910004,346.940002,351.140015,351.140015,1900
2001-03-15,364.619995,367.559998,352.029999,352.489990,352.489990,1900
2001-03-16,346.950012,351.119995,337.299988,342.269989,342.269989,1900
2001-03-19,344.079987,359.700012,339.429993,359.179993,359.179993,1900
2001-03-20,360.350006,361.670013,337.869995,337.880005,337.880005,1900
2001-03-21,339.579987,346.239990,331.850006,333.989990,333.989990,1900
2001-03-22,336.190002,342.089996,318.130005,340.910004,340.910004,1900
2001-03-23,349.540009,351.690002,334.880005,340.519989,340.519989,1900
2001-03-26,345.950012,351.029999,342.390015,343.829987,343.829987,1900
2001-03-27,344.200012,360.140015,342.420013,358.549988,358.549988,1900
2001-03-28,346.079987,346.079987,330.290009,332.149994,332.149994,1900
2001-03-29,327.220001,336.739990,321.010010,324.350006,324.350006,1900
2001-03-30,325.350006,329.940002,316.459991,328.079987,328.079987,1900
2001-04-02,326.350006,330.959991,310.959991,313.059998,313.059998,1900
2001-04-03,308.589996,308.959991,282.519989,284.910004,284.910004,1900
2001-04-04,284.380005,291.920013,276.929993,280.269989,280.269989,1900
2001-04-05,292.829987,307.480011,291.299988,307.290009,307.290009,1900
2001-04-06,299.549988,299.570007,286.470001,289.940002,289.940002,1900
2001-04-09,294.750000,298.529999,291.890015,297.730011,297.730011,1900
2001-04-10,304.890015,323.910004,304.890015,321.230011,321.230011,1900
2001-04-11,334.609985,335.820007,321.309998,326.920013,326.920013,1900
2001-04-12,322.630005,339.760010,317.489990,339.730011,339.730011,1900
2001-04-16,335.720001,335.720001,325.790009,329.209991,329.209991,1900
2001-04-17,322.079987,333.549988,321.089996,331.850006,331.850006,1900
2001-04-18,346.920013,366.290009,344.570007,357.420013,357.420013,1900
2001-04-19,360.869995,375.470001,353.829987,375.309998,375.309998,1900
2001-04-20,371.329987,376.989990,365.769989,371.309998,371.309998,1900
2001-04-23,363.630005,363.630005,348.230011,349.239990,349.239990,1900
2001-04-24,349.649994,357.089996,344.000000,344.529999,344.529999,1900
2001-04-25,342.890015,354.500000,340.649994,352.630005,352.630005,1900
2001-04-26,352.369995,357.290009,345.640015,346.269989,346.269989,1900
2001-04-27,352.019989,352.420013,342.070007,345.910004,345.910004,1900
2001-04-30,353.850006,361.799988,350.329987,354.299988,354.299988,1900
2001-05-01,354.570007,367.200012,351.579987,367.170013,367.170013,1900
2001-05-02,372.510010,378.700012,368.140015,376.279999,376.279999,1900
2001-05-03,369.470001,371.549988,358.859985,363.149994,363.149994,1900
2001-05-04,354.390015,370.709991,352.529999,370.239990,370.239990,1900
2001-05-07,370.420013,373.380005,364.570007,366.440002,366.440002,1900
2001-05-08,374.130005,374.589996,364.320007,369.309998,369.309998,1900
2001-05-09,363.410004,368.390015,358.950012,362.160004,362.160004,1900
2001-05-10,370.730011,371.049988,356.440002,356.470001,356.470001,1900
2001-05-11,356.750000,359.059998,349.459991,352.260010,352.260010,1900
2001-05-14,352.040009,352.040009,344.920013,348.929993,348.929993,1900
2001-05-15,350.209991,356.869995,347.010010,347.869995,347.869995,1900
2001-05-16,344.510010,363.190002,342.510010,362.410004,362.410004,1900
2001-05-17,362.369995,372.119995,362.089996,367.049988,367.049988,1900
2001-05-18,366.739990,369.290009,360.130005,365.290009,365.290009,1900
2001-05-21,366.040009,379.980011,363.910004,379.980011,379.980011,1900
2001-05-22,381.970001,384.980011,378.230011,382.579987,382.579987,1900
2001-05-23,379.049988,379.049988,370.589996,371.010010,371.010010,1900
2001-05-24,372.540009,375.089996,365.640015,374.820007,374.820007,1900
2001-05-25,372.970001,372.980011,365.450012,366.290009,366.290009,1900
2001-05-29,365.100006,365.100006,351.250000,353.399994,353.399994,1900
2001-05-30,345.480011,346.079987,335.029999,335.519989,335.519989,1900
2001-05-31,335.890015,341.350006,334.470001,337.760010,337.760010,1900
2001-06-01,340.970001,344.260010,332.989990,342.899994,342.899994,1900
2001-06-04,346.040009,347.760010,338.929993,341.170013,341.170013,1900
2001-06-05,343.109985,354.970001,343.109985,353.140015,353.140015,1900
2001-06-06,355.179993,355.269989,346.829987,348.309998,348.309998,1900
2001-06-07,346.350006,353.480011,345.160004,353.190002,353.190002,1900
2001-06-08,352.839996,352.839996,340.910004,342.250000,342.250000,1900
2001-06-11,341.200012,341.200012,330.739990,333.149994,333.149994,1900
2001-06-12,324.640015,330.079987,319.769989,327.989990,327.989990,1900
2001-06-13,329.839996,331.119995,319.160004,319.239990,319.239990,1900
2001-06-14,317.049988,317.049988,305.579987,305.609985,305.609985,1900
2001-06-15,297.970001,301.649994,292.160004,298.910004,298.910004,1900
2001-06-18,300.109985,301.679993,285.359985,286.279999,286.279999,1900
2001-06-19,294.510010,295.570007,282.119995,284.750000,284.750000,1900
2001-06-20,279.859985,283.690002,275.630005,282.940002,282.940002,1900
2001-06-21,283.049988,293.029999,280.809998,291.609985,291.609985,1900
2001-06-22,294.059998,297.529999,291.320007,293.890015,293.890015,1900
2001-06-25,297.410004,297.600006,289.519989,293.040009,293.040009,1900
2001-06-26,289.000000,295.019989,287.119995,292.790009,292.790009,1900
2001-06-27,294.160004,298.390015,291.709991,294.950012,294.950012,1900
2001-06-28,299.380005,305.339996,298.700012,300.260010,300.260010,1900
2001-06-29,301.380005,313.339996,298.299988,311.179993,311.179993,1600
2001-07-02,310.279999,313.619995,301.630005,307.959991,307.959991,1900
2001-07-03,310.000000,310.869995,307.559998,309.369995,309.369995,1200
2001-07-05,306.920013,306.970001,299.890015,300.149994,300.149994,1900
2001-07-06,297.260010,297.260010,287.609985,288.559998,288.559998,1900
2001-07-09,288.269989,291.559998,286.679993,289.779999,289.779999,1900
2001-07-10,292.260010,293.200012,280.100006,280.600006,280.600006,1900
2001-07-11,276.029999,278.179993,270.570007,275.940002,275.940002,1900
2001-07-12,284.100006,291.179993,283.820007,290.480011,290.480011,1900
2001-07-13,289.109985,296.019989,286.850006,291.709991,291.709991,1900
2001-07-16,291.329987,293.380005,286.109985,286.519989,286.519989,1900
2001-07-17,284.649994,289.160004,283.010010,288.750000,288.750000,1900
2001-07-18,285.670013,287.350006,278.429993,280.739990,280.739990,1900
2001-07-19,285.660004,288.980011,280.420013,283.119995,283.119995,1900
2001-07-20,280.890015,284.089996,279.260010,280.440002,280.440002,1900
2001-07-23,282.720001,284.250000,274.859985,275.059998,275.059998,1900
2001-07-24,272.380005,272.380005,264.769989,267.769989,267.769989,1900
2001-07-25,268.980011,269.459991,262.480011,268.299988,268.299988,1900
2001-07-26,269.459991,277.739990,267.820007,276.899994,276.899994,1900
2001-07-27,277.230011,282.149994,276.029999,281.950012,281.950012,1900
2001-07-30,283.160004,284.329987,278.250000,279.410004,279.410004,1900
2001-07-31,279.980011,284.440002,276.170013,280.350006,280.350006,1900
2001-08-01,282.989990,289.010010,282.230011,287.119995,287.119995,1900
2001-08-02,291.290009,293.290009,286.470001,289.109985,289.109985,1900
2001-08-03,288.220001,288.230011,282.980011,284.880005,284.880005,1900
2001-08-06,283.760010,286.109985,281.790009,281.829987,281.829987,1900
2001-08-07,281.730011,285.459991,279.920013,281.510010,281.510010,1900
2001-08-08,279.149994,282.119995,271.880005,273.579987,273.579987,1900
2001-08-09,272.989990,273.929993,266.809998,270.260010,270.260010,1900
2001-08-10,269.420013,271.010010,262.619995,268.399994,268.399994,1900
2001-08-13,270.309998,272.640015,267.309998,272.070007,272.070007,1900
2001-08-14,274.209991,275.320007,269.690002,270.320007,270.320007,1900
2001-08-15,269.899994,271.450012,262.760010,262.839996,262.839996,1900
2001-08-16,257.679993,259.359985,252.119995,259.309998,259.309998,1900
2001-08-17,254.559998,256.200012,251.029999,251.770004,251.770004,1900
2001-08-20,252.509995,254.339996,250.839996,254.300003,254.300003,1900
2001-08-21,254.610001,257.380005,248.100006,248.100006,248.100006,1900
2001-08-22,251.039993,251.289993,245.270004,249.679993,249.679993,1900
2001-08-23,249.820007,253.309998,245.589996,245.699997,245.699997,1900
2001-08-24,248.850006,256.049988,248.130005,256.049988,256.049988,1900
2001-08-27,255.300003,257.100006,253.750000,254.710007,254.710007,1900
2001-08-28,255.080002,255.080002,247.970001,248.119995,248.119995,1900
2001-08-29,249.059998,249.610001,242.630005,244.779999,244.779999,1900
2001-08-30,242.330002,246.149994,237.899994,239.270004,239.270004,1900
2001-08-31,238.190002,242.910004,237.789993,240.750000,240.750000,1900
2001-09-04,239.880005,243.490005,232.639999,232.770004,232.770004,1900
2001-09-05,232.210007,233.259995,223.830002,229.169998,229.169998,1900
2001-09-06,226.580002,230.809998,221.690002,221.990005,221.990005,1900
2001-09-07,219.899994,224.679993,216.679993,219.270004,219.270004,1900
2001-09-10,218.229996,221.229996,216.529999,218.660004,218.660004,1900
2001-09-17,207.809998,212.470001,203.539993,204.270004,204.270004,1900
2001-09-18,206.729996,209.809998,201.039993,201.679993,201.679993,1900
2001-09-19,201.750000,204.449997,193.110001,201.479996,201.479996,1900
2001-09-20,199.039993,201.500000,196.399994,197.520004,197.520004,1900
2001-09-21,187.029999,196.080002,186.429993,192.869995,192.869995,1900
2001-09-24,199.699997,204.750000,198.679993,204.750000,204.750000,1900
2001-09-25,205.330002,209.070007,203.820007,206.500000,206.500000,1900
2001-09-26,208.710007,208.880005,199.539993,200.000000,200.000000,1900
2001-09-27,198.380005,199.740005,192.389999,197.789993,197.789993,1900
2001-09-28,199.809998,204.410004,199.720001,203.100006,203.100006,1900
2001-10-01,201.539993,201.770004,196.119995,197.600006,197.600006,1900
2001-10-02,197.589996,201.389999,195.910004,198.330002,198.330002,1900
2001-10-03,196.029999,206.639999,194.369995,204.350006,204.350006,1900
2001-10-04,206.000000,210.509995,202.020004,203.660004,203.660004,1900
2001-10-05,202.220001,202.669998,196.539993,198.850006,198.850006,1900
2001-10-08,197.399994,203.699997,196.729996,200.800003,200.800003,1900
2001-10-09,201.240005,201.899994,197.289993,198.139999,198.139999,1900
2001-10-10,197.679993,206.429993,197.210007,206.330002,206.330002,1900
2001-10-11,210.869995,218.250000,210.820007,216.899994,216.899994,1900
2001-10-12,215.860001,219.860001,209.850006,217.940002,217.940002,1900
2001-10-15,216.000000,219.960007,213.369995,218.250000,218.250000,1900
2001-10-16,218.800003,220.119995,214.809998,219.089996,219.089996,1900
2001-10-17,224.160004,224.740005,211.029999,211.139999,211.139999,1900
2001-10-18,212.149994,214.110001,209.360001,210.529999,210.529999,1900
2001-10-19,208.990005,210.639999,205.630005,209.479996,209.479996,1900
2001-10-22,208.699997,211.300003,206.770004,211.080002,211.080002,1900
2001-10-23,212.820007,216.449997,210.649994,211.669998,211.669998,1900
2001-10-24,212.369995,216.399994,210.960007,216.259995,216.259995,1900
2001-10-25,213.360001,222.289993,209.320007,222.149994,222.149994,1900
2001-10-26,220.940002,226.589996,220.839996,223.399994,223.399994,1900
2001-10-29,223.990005,224.860001,216.630005,216.800003,216.800003,1900
2001-10-30,213.889999,213.889999,206.720001,207.940002,207.940002,1900
2001-10-31,212.070007,216.179993,209.330002,211.460007,211.460007,1900
2001-11-01,212.509995,215.279999,208.339996,215.139999,215.139999,1900
2001-11-02,213.589996,216.509995,211.779999,215.679993,215.679993,1900
2001-11-05,218.899994,220.869995,217.509995,218.410004,218.410004,1900
2001-11-06,218.119995,223.669998,216.529999,223.490005,223.490005,1900
2001-11-07,220.050003,228.559998,219.500000,224.110001,224.110001,1900
2001-11-08,227.429993,231.740005,223.020004,224.889999,224.889999,1900
2001-11-09,224.259995,227.490005,222.929993,225.440002,225.440002,1900
2001-11-12,225.529999,227.779999,219.070007,227.289993,227.289993,1900
2001-11-13,232.210007,235.639999,231.320007,235.619995,235.619995,1900
2001-11-14,239.130005,241.179993,233.789993,239.580002,239.580002,1900
2001-11-15,237.669998,243.050003,236.000000,241.419998,241.419998,1900
2001-11-16,242.250000,246.509995,241.240005,245.559998,245.559998,1900
2001-11-19,247.929993,251.600006,247.350006,251.199997,251.199997,1900
2001-11-20,249.710007,249.990005,241.559998,242.160004,242.160004,1900
2001-11-21,241.320007,242.500000,237.929993,241.899994,241.899994,1900
2001-11-23,242.830002,246.240005,241.809998,246.169998,246.169998,1200
2001-11-26,247.729996,250.139999,244.500000,249.389999,249.389999,1900
2001-11-27,248.830002,252.490005,245.600006,248.600006,248.600006,1900
2001-11-28,246.570007,248.369995,238.690002,238.690002,238.690002,1900
2001-11-29,239.929993,261.019989,238.399994,243.220001,243.220001,1900
2001-11-30,242.800003,244.050003,240.279999,241.080002,241.080002,1900
2001-12-03,239.309998,241.350006,237.300003,237.479996,237.479996,1900
2001-12-04,239.440002,248.270004,239.029999,248.250000,248.250000,1900
2001-12-05,250.960007,260.549988,250.960007,259.359985,259.359985,1900
2001-12-06,258.799988,261.760010,257.359985,259.829987,259.829987,1900
2001-12-07,258.760010,259.559998,252.699997,254.669998,254.669998,1900
2001-12-10,252.199997,256.869995,249.089996,249.729996,249.729996,1900
2001-12-11,252.190002,255.580002,250.559998,251.460007,251.460007,1900
2001-12-12,252.449997,253.669998,247.600006,251.830002,251.830002,1900
2001-12-13,246.000000,246.000000,239.289993,239.550003,239.550003,1900
2001-12-14,239.990005,240.779999,236.720001,238.619995,238.619995,1900
2001-12-17,239.740005,242.960007,239.130005,240.580002,240.580002,1900
2001-12-18,243.119995,245.240005,240.500000,242.050003,242.050003,1900
2001-12-19,238.649994,241.679993,236.660004,237.309998,237.309998,1900
2001-12-20,233.460007,234.380005,227.869995,227.869995,227.869995,1900
2001-12-21,229.929993,232.660004,229.300003,231.600006,231.600006,1900
2001-12-24,231.479996,232.710007,231.059998,232.179993,232.179993,1200
2001-12-26,232.710007,237.509995,231.550003,234.690002,234.690002,1900
2001-12-27,235.309998,238.220001,235.279999,238.139999,238.139999,1900
2001-12-28,238.789993,241.360001,238.619995,239.210007,239.210007,1900
2001-12-31,238.250000,238.929993,236.020004,236.630005,236.630005,1900
2002-01-02,238.820007,242.570007,236.520004,242.550003,242.550003,1900
2002-01-03,243.589996,246.850006,243.419998,246.729996,246.729996,1900
2002-01-04,248.139999,249.330002,242.570007,245.539993,245.539993,1900
2002-01-07,246.429993,246.589996,241.020004,241.110001,241.110001,1900
2002-01-08,240.750000,242.919998,239.270004,242.889999,242.889999,1900
2002-01-09,245.190002,246.199997,236.860001,237.679993,237.679993,1900
2002-01-10,238.309998,238.410004,234.779999,237.750000,237.750000,1900
2002-01-11,237.419998,237.940002,233.529999,233.630005,233.630005,1900
2002-01-14,231.229996,231.309998,226.440002,227.929993,227.929993,1900
2002-01-15,228.960007,231.179993,225.850006,228.330002,228.330002,1900
2002-01-16,225.699997,225.940002,221.360001,221.479996,221.479996,1900
2002-01-17,224.740005,225.669998,222.130005,225.330002,225.330002,1900
2002-01-18,221.690002,222.410004,217.789993,219.130005,219.130005,1900
2002-01-22,220.399994,220.479996,210.699997,210.710007,210.710007,1900
2002-01-23,211.630005,214.970001,208.289993,214.500000,214.500000,1900
2002-01-24,217.240005,220.589996,217.029999,217.619995,217.619995,1900
2002-01-25,214.899994,218.169998,214.660004,216.880005,216.880005,1900
2002-01-28,218.380005,219.080002,214.380005,217.059998,217.059998,1900
2002-01-29,218.179993,218.750000,206.020004,206.990005,206.990005,1900
2002-01-30,207.960007,207.960007,197.229996,206.309998,206.309998,1900
2002-01-31,206.320007,207.750000,204.539993,206.169998,206.169998,1900
2002-02-01,204.800003,206.440002,201.369995,201.979996,201.979996,1900
2002-02-04,200.330002,201.130005,188.850006,189.369995,189.369995,1900
2002-02-05,186.520004,186.520004,181.110001,181.399994,181.399994,1900
2002-02-06,183.229996,183.619995,175.539993,177.610001,177.610001,1900
2002-02-07,179.460007,183.000000,178.759995,178.869995,178.869995,1900
2002-02-08,182.259995,183.070007,178.199997,182.630005,182.630005,1900
2002-02-11,184.539993,186.320007,183.050003,186.199997,186.199997,1900
2002-02-12,183.750000,184.070007,181.279999,182.149994,182.149994,1900
2002-02-13,183.710007,186.100006,182.250000,183.160004,183.160004,1900
2002-02-14,183.850006,184.539993,177.050003,177.320007,177.320007,1900
2002-02-15,177.380005,177.380005,168.990005,170.729996,170.729996,1900
2002-02-19,169.449997,169.470001,163.190002,164.279999,164.279999,1900
2002-02-20,166.619995,166.720001,159.639999,165.020004,165.020004,1900
2002-02-21,165.320007,167.479996,160.660004,160.660004,160.660004,1900
2002-02-22,161.210007,164.089996,159.139999,162.919998,162.919998,1900
2002-02-25,165.110001,169.910004,164.949997,169.899994,169.899994,1900
2002-02-26,171.559998,171.639999,165.770004,168.250000,168.250000,1900
2002-02-27,170.539993,171.839996,166.919998,168.000000,168.000000,1900
2002-02-28,169.619995,171.309998,166.520004,167.179993,167.179993,1900
2002-03-01,169.100006,175.000000,168.910004,174.720001,174.720001,1900
2002-03-04,176.259995,181.649994,175.210007,181.559998,181.559998,1900
2002-03-05,179.580002,185.589996,178.960007,184.160004,184.160004,1900
2002-03-06,183.580002,190.970001,183.259995,190.300003,190.300003,1900
2002-03-07,193.179993,194.720001,187.839996,188.869995,188.869995,1900
2002-03-08,193.399994,196.039993,193.119995,195.619995,195.619995,1900
2002-03-11,194.940002,197.440002,191.600006,195.309998,195.309998,1900
2002-03-12,186.529999,188.729996,184.929993,188.649994,188.649994,1900
2002-03-13,186.220001,186.220001,182.289993,182.589996,182.589996,1900
2002-03-14,183.410004,184.419998,181.220001,181.970001,181.970001,1900
2002-03-15,182.690002,184.690002,181.449997,184.080002,184.080002,1900
2002-03-18,186.119995,187.509995,182.809998,185.169998,185.169998,1900
2002-03-19,185.570007,185.580002,181.800003,182.789993,182.789993,1900
2002-03-20,180.160004,181.429993,177.559998,177.559998,177.559998,1900
2002-03-21,178.250000,181.619995,176.289993,181.440002,181.440002,1900
2002-03-22,181.080002,181.440002,178.440002,178.899994,178.899994,1900
2002-03-25,179.429993,180.270004,173.360001,173.360001,173.360001,1900
2002-03-26,171.860001,174.880005,169.809998,171.509995,171.509995,1900
2002-03-27,170.479996,172.380005,169.559998,170.250000,170.250000,1900
2002-03-28,170.770004,174.589996,170.050003,173.759995,173.759995,1900
2002-04-01,172.619995,176.550003,170.690002,176.029999,176.029999,1900
2002-04-02,173.949997,174.940002,169.960007,170.089996,170.089996,1900
2002-04-03,170.440002,170.919998,166.570007,167.990005,167.990005,1900
2002-04-04,167.130005,169.559998,165.490005,167.160004,167.160004,1900
2002-04-05,168.119995,168.949997,163.520004,165.289993,165.289993,1900
2002-04-08,162.559998,166.160004,161.839996,165.740005,165.740005,1900
2002-04-09,166.500000,167.899994,161.320007,161.410004,161.410004,1900
2002-04-10,162.369995,162.710007,156.979996,158.979996,158.979996,1900
2002-04-11,157.949997,157.949997,153.000000,153.350006,153.350006,1900
2002-04-12,154.800003,157.119995,153.639999,157.059998,157.059998,1900
2002-04-15,158.369995,158.889999,155.929993,158.190002,158.190002,1900
2002-04-16,161.669998,170.860001,161.669998,170.690002,170.690002,1900
2002-04-17,172.610001,174.809998,169.899994,170.860001,170.860001,1900
2002-04-18,168.460007,170.809998,166.169998,168.300003,168.300003,1900
2002-04-19,168.910004,168.910004,164.740005,165.020004,165.020004,1900
2002-04-22,157.360001,157.360001,152.500000,153.240005,153.240005,1900
2002-04-23,152.789993,154.059998,148.220001,148.940002,148.940002,1900
2002-04-24,151.050003,152.270004,148.600006,149.559998,149.559998,1900
2002-04-25,148.399994,149.789993,146.580002,147.970001,147.970001,1900
2002-04-26,148.800003,149.490005,142.339996,142.339996,142.339996,1900
2002-04-29,142.800003,143.020004,135.619995,136.690002,136.690002,1900
2002-04-30,136.990005,140.910004,135.600006,139.869995,139.869995,1900
2002-05-01,140.119995,142.210007,136.100006,141.429993,141.429993,1900
2002-05-02,140.529999,142.710007,137.259995,137.289993,137.289993,1900
2002-05-03,137.199997,137.270004,133.009995,134.500000,134.500000,1900
2002-05-06,134.789993,135.919998,131.669998,131.729996,131.729996,1900
2002-05-07,133.710007,134.279999,131.100006,131.139999,131.139999,1900
2002-05-08,136.020004,140.710007,135.770004,140.699997,140.699997,1900
2002-05-09,139.839996,140.570007,135.919998,136.619995,136.619995,1900
2002-05-10,136.539993,136.759995,130.580002,130.779999,130.779999,1900
2002-05-13,132.539993,134.899994,130.880005,134.570007,134.570007,1900
2002-05-14,137.169998,138.570007,136.449997,138.029999,138.029999,1900
2002-05-15,137.179993,143.389999,136.020004,140.320007,140.320007,1900
2002-05-16,140.300003,141.279999,139.100006,140.220001,140.220001,1900
2002-05-17,142.500000,143.169998,139.720001,141.750000,141.750000,1900
2002-05-20,140.990005,141.309998,139.529999,140.880005,140.880005,1900
2002-05-21,142.339996,143.570007,138.699997,138.960007,138.960007,1900
2002-05-22,138.410004,140.160004,136.399994,138.929993,138.929993,1900
2002-05-23,139.020004,139.809998,136.869995,139.710007,139.710007,1900
2002-05-24,138.759995,138.830002,137.389999,137.460007,137.460007,1900
2002-05-28,138.339996,138.429993,135.139999,136.520004,136.520004,1900
2002-05-29,135.410004,135.559998,133.679993,133.850006,133.850006,1900
2002-05-30,132.520004,134.369995,131.630005,133.410004,133.410004,1900
2002-05-31,134.130005,134.979996,132.630005,132.789993,132.789993,1900
2002-06-03,132.580002,132.960007,126.849998,126.910004,126.910004,1900
2002-06-04,126.620003,128.429993,124.980003,127.309998,127.309998,1900
2002-06-05,127.500000,127.980003,125.239998,126.120003,126.120003,1900
2002-06-06,125.290001,125.309998,121.300003,121.300003,121.300003,1900
2002-06-07,118.500000,123.910004,118.190002,122.379997,122.379997,1900
2002-06-10,122.620003,122.669998,119.000000,119.639999,119.639999,1900
2002-06-11,121.489998,122.059998,116.779999,117.279999,117.279999,1900
2002-06-12,116.910004,118.889999,114.970001,118.790001,118.790001,1900
2002-06-13,118.070000,121.480003,117.709999,118.540001,118.540001,1900
2002-06-14,114.360001,117.660004,111.269997,117.650002,117.650002,1900
2002-06-17,118.440002,120.110001,117.959999,119.260002,119.260002,1900
2002-06-18,118.889999,120.580002,118.519997,118.519997,118.519997,1900
2002-06-19,117.650002,117.800003,114.720001,114.750000,114.750000,1900
2002-06-20,114.410004,115.080002,109.599998,109.610001,109.610001,1900
